"Route_ID","Segment_Seq","From_Name","To_Name","Distance_m","Status","From_Code","To_Code"
"954",14,"Al-Bayan 407","Al-Bayan 406",385.11,"✅ OK","62957","62959"
"954",15,"Al-Bayan 406","Al-Bayan 405",242.74,"✅ OK","62959","62962"
"954",16,"Al-Bayan 405","Al-Bayan 404",370.98,"✅ OK","62962","62964"
"954",17,"Al-Bayan 404","Al-Bayan 403",313.21,"✅ OK","62964","62965"
"954",18,"Al-Bayan 403","Al-Bayan 402",317.15,"✅ OK","62965","62967"
"954",19,"Al-Bayan 402","Al-Bayan 401",275.33,"✅ OK","62967","62969"
"954",20,"Al-Bayan 401","Jabal Siqiliyah 101",490.78,"✅ OK","62969","62971"
"954",21,"Jabal Siqiliyah 101","Jabal Siqiliyah 102",288.42,"✅ OK","62971","62973"
"954",22,"Jabal Siqiliyah 102","Jabal Siqiliyah 103",371.84,"✅ OK","62973","62976"
"954",23,"Jabal Siqiliyah 103","As-Sulai 602",369.02,"✅ OK","62976","62978"
"954",24,"As-Sulai 602","As-Sulai 601",338.24,"✅ OK","62978","62979"
"954",25,"As-Sulai 601","Haroon Rasheed 106",709.95,"✅ OK","62979","52455"
"954",26,"Haroon Rasheed 106","Haroon Rasheed 107",500.6,"✅ OK","52455","52453"
"954",27,"Haroon Rasheed 107","Al-Jazeerah 610",599.72,"✅ OK","52453","62984"
"954",28,"Al-Jazeerah 610","Al-Jazeerah 611",475.35,"✅ OK","62984","62986"
"954",29,"Al-Jazeerah 611","Al-Jazeerah 612",292.02,"✅ OK","62986","62988"
"954",30,"Al-Jazeerah 612","Al-Jazeerah 613",398.54,"✅ OK","62988","62989"
"954",31,"Al-Jazeerah 613","Al-Jazeerah 508",659.31,"✅ OK","62989","52438"
"954",32,"Al-Jazeerah 508","Al-Jazeerah 514",549.33,"✅ OK","52438","62987"
"954",33,"Al-Jazeerah 514","Al-Jazeerah 515",593.77,"✅ OK","62987","62985"
"954",34,"Al-Jazeerah 515","Al-Jazeerah 510",284.06,"✅ OK","62985","62983"
"954",35,"Al-Jazeerah 510","Haroon Rasheed 207",4535.59,"✅ OK","62983","52452"
"954",36,"Haroon Rasheed 207","As-Sulai 501",977.12,"✅ OK","52452","62980"
"954",37,"As-Sulai 501","As-Sulai 502",431.44,"✅ OK","62980","62977"
"954",38,"As-Sulai 502","Jabal Siqiliyah 203",2638.88,"✅ OK","62977","62975"
"954",39,"Jabal Siqiliyah 203","Jabal Siqiliyah 202",319.68,"✅ OK","62975","62974"
"954",40,"Jabal Siqiliyah 202","Jabal Siqiliyah 201",269.37,"✅ OK","62974","62972"
"954",41,"Jabal Siqiliyah 201","Al-Bayan 301",536.18,"✅ OK","62972","62970"
"954",42,"Al-Bayan 301","Al-Bayan 302",242.97,"✅ OK","62970","62968"
"954",43,"Al-Bayan 302","Al-Bayan 303",271.76,"✅ OK","62968","62966"
"954",44,"Al-Bayan 303","Al-Bayan 304",377.92,"✅ OK","62966","62963"
"954",45,"Al-Bayan 304","Al-Bayan 305",340.77,"✅ OK","62963","62961"
"954",46,"Al-Bayan 305","Al-Bayan 306",333.14,"✅ OK","62961","62960"
"954",47,"Al-Bayan 306","Al-Bayan 307",271.05,"✅ OK","62960","62958"
"954",48,"Al-Bayan 307","Al-Bayan 308",295.28,"✅ OK","62958","62956"
"954",49,"Al-Bayan 308","Al-Kitaab 101",390.83,"✅ OK","62956","62954"
"954",50,"Al-Kitaab 101","Al-Kitaab 102",504.34,"✅ OK","62954","62951"
"954",51,"Al-Kitaab 102","As-Sulai 503",3363.09,"✅ OK","62951","62949"
"954",52,"As-Sulai 503","As-Sulai 504",316.54,"✅ OK","62949","62947"
"954",53,"As-Sulai 504","Shibh Al Jazirah 206",534.63,"✅ OK","62947","62945"
"954",54,"Shibh Al Jazirah 206","Shibh Al Jazirah 205",401.2,"✅ OK","62945","62943"
"954",55,"Shibh Al Jazirah 205","Shibh Al Jazirah 204",342.03,"✅ OK","62943","62941"
"954",56,"Shibh Al Jazirah 204","Shibh Al Jazirah 203",1189.29,"✅ OK","62941","62939"
"954",57,"Shibh Al Jazirah 203","Shibh Al Jazirah 202",394.8,"✅ OK","62939","62937"
"954",58,"Shibh Al Jazirah 202","Shibh Al Jazirah 201",299.55,"✅ OK","62937","62935"
"954",59,"Shibh Al Jazirah 201","Talha Bin Obaidallah 403",296.49,"✅ OK","62935","62933"
"954",60,"Talha Bin Obaidallah 403","Talha Bin Obaidallah 402",316.09,"✅ OK","62933","62932"
"954",61,"Talha Bin Obaidallah 402","An Nassem A",363.03,"✅ OK","62932","43101"
"956",1,"As-Saadah 504","Turaif 101",432.29,"✅ OK","63000","63003"
"956",2,"Turaif 101","Turaif 102",257.13,"✅ OK","63003","63006"
"956",3,"Turaif 102","Turaif 103",355.7,"✅ OK","63006","63008"
"956",4,"Turaif 103","Jakartta 104",361.69,"✅ OK","63008","63010"
"956",5,"Jakartta 104","Jakartta 105",353.1,"✅ OK","63010","63012"
"956",6,"Jakartta 105","Al-Bareed 403",264.47,"✅ OK","63012","63014"
"956",7,"Al-Bareed 403","Al-Bareed 402",274.65,"✅ OK","63014","63016"
"956",8,"Al-Bareed 402","Al-Bareed 401",258.26,"✅ OK","63016","63018"
"956",9,"Al-Bareed 401","Al-Frousia 101",366.64,"✅ OK","63018","63020"
"956",10,"Al-Frousia 101","Al-Frousia 102",358.47,"✅ OK","63020","63022"
"956",11,"Al-Frousia 102","Al-Frousia 103",275.64,"✅ OK","63022","63024"
"956",12,"Al-Frousia 103","As-Sulai 606",319.05,"✅ OK","63024","63026"
"956",13,"As-Sulai 606","As-Sulai 605",369.3,"✅ OK","63026","63028"
"956",14,"As-Sulai 605","Shibh Al Jazirah 107",470.64,"✅ OK","63028","63030"
"956",15,"Shibh Al Jazirah 107","Shibh Al Jazirah 108",525.14,"✅ OK","63030","63032"
"956",16,"Shibh Al Jazirah 108","Shibh Al Jazirah 109",300.55,"✅ OK","63032","63034"
"956",17,"Shibh Al Jazirah 109","Shibh Al Jazirah 110",371.84,"✅ OK","63034","63036"
"956",18,"Shibh Al Jazirah 110","Shibh Al Jazirah 111",348.37,"✅ OK","63036","63038"
"956",19,"Shibh Al Jazirah 111","Ibn Al Ameed 405",533.91,"✅ OK","63038","63039"
"956",20,"Ibn Al Ameed 405","Ibn Al Ameed 404",449.42,"✅ OK","63039","63040"
"956",21,"Ibn Al Ameed 404","Ibn Al Ameed 403",253.59,"✅ OK","63040","63041"
"956",22,"Ibn Al Ameed 403","Al Shaba'Niah 201",325.73,"✅ OK","63041","63042"
"956",23,"Al Shaba'Niah 201","Al Irada 301",594.93,"✅ OK","63042","63043"
"956",24,"Al Irada 301","Al Irada 302",320.99,"✅ OK","63043","63044"
"956",25,"Al Irada 302","Al Irada 303",326.19,"✅ OK","63044","63045"
"956",26,"Al Irada 303","Shibh Al Jazirah 211",692.65,"✅ OK","63045","63037"
"956",27,"Shibh Al Jazirah 211","Shibh Al Jazirah 210",519.3,"✅ OK","63037","63035"
"956",28,"Shibh Al Jazirah 210","Shibh Al Jazirah 209",311.01,"✅ OK","63035","63033"
"956",29,"Shibh Al Jazirah 209","Shibh Al Jazirah 208",438.19,"✅ OK","63033","63031"
"956",30,"Shibh Al Jazirah 208","Shibh Al Jazirah 207",484.65,"✅ OK","63031","63029"
"956",31,"Shibh Al Jazirah 207","As-Sulai 505",392.35,"✅ OK","63029","63027"
"956",32,"As-Sulai 505","As-Sulai 506",466.44,"✅ OK","63027","63025"
"956",33,"As-Sulai 506","Al-Frousia 203",828.88,"✅ OK","63025","63023"
"956",34,"Al-Frousia 203","Al-Frousia 202",148.92,"✅ OK","63023","63021"
"956",35,"Al-Frousia 202","Al-Frousia 201",282.69,"✅ OK","63021","63019"
"956",36,"Al-Frousia 201","Al-Bareed 301",318.6,"✅ OK","63019","63017"
"956",37,"Al-Bareed 301","Al-Bareed 302",281.38,"✅ OK","63017","63015"
"956",38,"Al-Bareed 302","Al-Bareed 303",434.64,"✅ OK","63015","63013"
"956",39,"Al-Bareed 303","Jakartta 205",442.74,"✅ OK","63013","63011"
"956",40,"Jakartta 205","Jakartta 204",328.77,"✅ OK","63011","63009"
"956",41,"Jakartta 204","Jakartta 203",411.82,"✅ OK","63009","63007"
"956",42,"Jakartta 203","Jakartta 202",340.8,"✅ OK","63007","63005"
"956",43,"Jakartta 202","Jakartta 201",351.66,"✅ OK","63005","63004"
"956",44,"Jakartta 201","Talha Bin Obaidallah 405",1066.85,"✅ OK","63004","63002"
"956",45,"Talha Bin Obaidallah 405","Talha Bin Obaidallah 404",496.76,"✅ OK","63002","63001"
"956",46,"Talha Bin Obaidallah 404","As-Saadah 504",2166.49,"✅ OK","63001","63000"
"957",1,"As-Saadah 603","Abdullah Bin Omar 216",423.95,"✅ OK","65300","65301"
"957",2,"Abdullah Bin Omar 216","Abdullah Bin Omar 215",304.28,"✅ OK","65301","65303"
"957",3,"Abdullah Bin Omar 215","Abdullah Bin Omar 214",196.86,"✅ OK","65303","65305"
"957",4,"Abdullah Bin Omar 214","Abdullah Bin Omar 213",396.95,"✅ OK","65305","65307"
"957",5,"Abdullah Bin Omar 213","Abdullah Bin Omar 212",318.26,"✅ OK","65307","65309"
"957",6,"Abdullah Bin Omar 212","Abdullah Bin Omar 211",310.95,"✅ OK","65309","65311"
"957",7,"Abdullah Bin Omar 211","Abdullah Bin Omar 210",279.23,"✅ OK","65311","65313"
"957",8,"Abdullah Bin Omar 210","Abdullah Bin Omar 209",383.18,"✅ OK","65313","65315"
"957",9,"Abdullah Bin Omar 209","Abdullah Bin Omar 208",311.59,"✅ OK","65315","65317"
"957",10,"Abdullah Bin Omar 208","Abdullah Bin Omar 207",210.99,"✅ OK","65317","65319"
"957",11,"Abdullah Bin Omar 207","Abdullah Bin Omar 206",303.13,"✅ OK","65319","65321"
"957",12,"Abdullah Bin Omar 206","Abdullah Bin Omar 205",381.48,"✅ OK","65321","65323"
"957",13,"Abdullah Bin Omar 205","Abdullah Bin Omar 204",421.21,"✅ OK","65323","65325"
"957",14,"Abdullah Bin Omar 204","Abdullah Bin Omar 203",381.93,"✅ OK","65325","65327"
"957",15,"Abdullah Bin Omar 203","Abdullah Bin Omar 202",295.39,"✅ OK","65327","65329"
"957",16,"Abdullah Bin Omar 202","Abdullah Bin Omar 201",221.75,"✅ OK","65329","65331"
"957",17,"Abdullah Bin Omar 201","Khurais 306",415.67,"✅ OK","65331","65333"
"957",18,"Khurais 306","Hassan Bin Thabit 101",305.2,"✅ OK","65333","54419"
"957",19,"Hassan Bin Thabit 101","Aous Al Zahed 402",143.55,"✅ OK","54419","65335"
"957",20,"Aous Al Zahed 402","Aous Al Zahed 401",168.87,"✅ OK","65335","65334"
"957",21,"Aous Al Zahed 401","Abdullah Bin Omar 101",370.34,"✅ OK","65334","65332"
"957",22,"Abdullah Bin Omar 101","Abdullah Bin Omar 102",234.68,"✅ OK","65332","65330"
"957",23,"Abdullah Bin Omar 102","Abdullah Bin Omar 103",368.38,"✅ OK","65330","65328"
"957",24,"Abdullah Bin Omar 103","Abdullah Bin Omar 104",319.22,"✅ OK","65328","65326"
"957",25,"Abdullah Bin Omar 104","Abdullah Bin Omar 105",365.31,"✅ OK","65326","65324"
"957",26,"Abdullah Bin Omar 105","Abdullah Bin Omar 106",371.67,"✅ OK","65324","65322"
"957",27,"Abdullah Bin Omar 106","Abdullah Bin Omar 107",304.14,"✅ OK","65322","65320"
"957",28,"Abdullah Bin Omar 107","Abdullah Bin Omar 108",314.57,"✅ OK","65320","65318"
"957",29,"Abdullah Bin Omar 108","Abdullah Bin Omar 109",155.5,"✅ OK","65318","65316"
"957",30,"Abdullah Bin Omar 109","Abdullah Bin Omar 110",519.21,"✅ OK","65316","65314"
"957",31,"Abdullah Bin Omar 110","Abdullah Bin Omar 111",246.62,"✅ OK","65314","65312"
"957",32,"Abdullah Bin Omar 111","Abdullah Bin Omar 112",366.38,"✅ OK","65312","65310"
"957",33,"Abdullah Bin Omar 112","Abdullah Bin Omar 113",284.42,"✅ OK","65310","65308"
"957",34,"Abdullah Bin Omar 113","Abdullah Bin Omar 114",251.6,"✅ OK","65308","65306"
"957",35,"Abdullah Bin Omar 114","Abdullah Bin Omar 115",344.95,"✅ OK","65306","65304"
"957",36,"Abdullah Bin Omar 115","Abdullah Bin Omar 116",304.17,"✅ OK","65304","65302"
"957",37,"Abdullah Bin Omar 116","As-Saadah 603",463.44,"✅ OK","65302","65300"
"960",1,"Dirab 315","Abi Tammam 102",532.11,"✅ OK","62600","62602"
"960",2,"Abi Tammam 102","Abi Tammam 103",302.22,"✅ OK","62602","62604"
"960",3,"Abi Tammam 103","Abi Tammam 104",321.96,"✅ OK","62604","62608"
"960",4,"Abi Tammam 104","Ash-Shifa 603",299.11,"✅ OK","62608","62610"
"960",5,"Ash-Shifa 603","Al-Muthanna Bin Haritha 501",1102.79,"✅ OK","62610","62612"
"960",6,"Al-Muthanna Bin Haritha 501","Ibn Taymeeyah 304",508.96,"✅ OK","62612","62714"
"960",7,"Ibn Taymeeyah 304","At Termithi 103",414.69,"✅ OK","62714","62614"
"960",8,"At Termithi 103","At Termithi 104",338.29,"✅ OK","62614","62616"
"960",9,"At Termithi 104","At Termithi 105",351.92,"✅ OK","62616","62618"
"960",10,"At Termithi 105","Al Khalifah Al Mamoon 404",288.16,"✅ OK","62618","62620"
"960",11,"Al Khalifah Al Mamoon 404","Al Khalifah Al Mamoon 403",401.41,"✅ OK","62620","62622"
"960",12,"Al Khalifah Al Mamoon 403","Al Khalifah Al Mamoon 402",271.18,"✅ OK","62622","62624"
"960",13,"Al Khalifah Al Mamoon 402","Imam Malik 101",438.56,"✅ OK","62624","62626"
"960",14,"Imam Malik 101","Imam Malik 102",209.7,"✅ OK","62626","62628"
"960",15,"Imam Malik 102","Imam Malik 103",377.67,"✅ OK","62628","62630"
"960",16,"Imam Malik 103","Imam Malik 104",402.73,"✅ OK","62630","62632"
"960",17,"Imam Malik 104","Imam Malik 105",487.4,"✅ OK","62632","62634"
"960",18,"Imam Malik 105","Al I'Ietidal 301",2286.55,"✅ OK","62634","62643"
"960",19,"Al I'Ietidal 301","Al I'Ietidal 302",366.58,"✅ OK","62643","62641"
"960",20,"Al I'Ietidal 302","Al I'Ietidal 303",480.99,"✅ OK","62641","62639"
"960",21,"Al I'Ietidal 303","Al I'Ietidal 304",320.45,"✅ OK","62639","62637"
"960",22,"Al I'Ietidal 304","Al I'Ietidal 305",353.57,"✅ OK","62637","62635"
"960",23,"Al I'Ietidal 305","Imam Malik 205",492.74,"✅ OK","62635","62633"
"960",24,"Imam Malik 205","Imam Malik 204",350.13,"✅ OK","62633","62631"
"960",25,"Imam Malik 204","Imam Malik 203",533.1,"✅ OK","62631","62629"
"960",26,"Imam Malik 203","Imam Malik 202",365.63,"✅ OK","62629","62627"
"960",27,"Imam Malik 202","Imam Malik 201",212.26,"✅ OK","62627","62625"
"960",28,"Imam Malik 201","At Termithi 205",1379.17,"✅ OK","62625","62617"
"960",29,"At Termithi 205","At Termithi 204",492.39,"✅ OK","62617","62615"
"960",30,"At Termithi 204","At Termithi 203",247.6,"✅ OK","62615","62613"
"960",31,"At Termithi 203","At Termithi 202",477.25,"✅ OK","62613","62611"
"960",32,"At Termithi 202","At Termithi 201",467.8,"✅ OK","62611","62609"
"960",33,"At Termithi 201","Abi Tammam 204",338.32,"✅ OK","62609","62607"
"960",34,"Abi Tammam 204","Abi Tammam 203",274.38,"✅ OK","62607","62603"
"960",35,"Abi Tammam 203","Abi Tammam 201",582.5,"✅ OK","62603","62601"
"960",36,"Abi Tammam 201","Dirab 315",224.37,"✅ OK","62601","62600"
"961",1,"Dirab 314","Siraj Bin Abdulmalik 301",675.65,"✅ OK","62735","62734"
"961",2,"Siraj Bin Abdulmalik 301","Al Nabegha Al Jaadi 101",355.02,"✅ OK","62734","62733"
"961",3,"Al Nabegha Al Jaadi 101","Al Nabegha Al Jaadi 102",335.26,"✅ OK","62733","62732"
"961",4,"Al Nabegha Al Jaadi 102","Abdullatif Bin Mubarak 402",221.52,"✅ OK","62732","62730"
"961",5,"Abdullatif Bin Mubarak 402","Abdullatif Bin Mubarak 301",415.67,"✅ OK","62730","62728"
"961",6,"Abdullatif Bin Mubarak 301","Ibn Tulun 101",246.96,"✅ OK","62728","62727"
"961",7,"Ibn Tulun 101","Ibn Tulun 102",513.04,"✅ OK","62727","62724"
"961",8,"Ibn Tulun 102","Ibn Tulun 103",322.28,"✅ OK","62724","62722"
"961",9,"Ibn Tulun 103","Ibn Taymeeyah 301",684,"✅ OK","62722","62720"
"961",10,"Ibn Taymeeyah 301","Ibn Taymeeyah 302",338.72,"✅ OK","62720","62718"
"961",11,"Ibn Taymeeyah 302","Ibn Taymeeyah 303",302.99,"✅ OK","62718","62716"
"961",12,"Ibn Taymeeyah 303","Ibn Taymeeyah 304",363.22,"✅ OK","62716","62714"
"961",13,"Ibn Taymeeyah 304","At Termithi 202",466.14,"✅ OK","62714","62611"
"961",14,"At Termithi 202","Abi Salma 201",1064.19,"✅ OK","62611","62708"
"961",15,"Abi Salma 201","Bishr Bin Safwan 403",860.93,"✅ OK","62708","62704"
"961",16,"Bishr Bin Safwan 403","Bishr Bin Safwan 402",255.92,"✅ OK","62704","62702"
"961",17,"Bishr Bin Safwan 402","Bishr Bin Safwan 401",331.42,"✅ OK","62702","62700"
"961",18,"Bishr Bin Safwan 401","Abi Tammam 201",502.06,"✅ OK","62700","62601"
"961",19,"Abi Tammam 201","Dirab 315",224.37,"✅ OK","62601","62600"
"961",20,"Dirab 315","Abdullah Al Ameri 101",320.91,"✅ OK","62600","62701"
"961",21,"Abdullah Al Ameri 101","Abdullah Al Ameri 102",315.53,"✅ OK","62701","62703"
"961",22,"Abdullah Al Ameri 102","Bishr Bin Safwan 303",262.4,"✅ OK","62703","62705"
"961",23,"Bishr Bin Safwan 303","Abi Salma 101",677.79,"✅ OK","62705","62709"
"961",24,"Abi Salma 101","Ash-Shifa 602",755.99,"✅ OK","62709","62711"
"961",25,"Ash-Shifa 602","Shiba Bin Nassah 101",386.28,"✅ OK","62711","62713"
"961",26,"Shiba Bin Nassah 101","Ibn Taymeeyah 404",496.14,"✅ OK","62713","62715"
"961",27,"Ibn Taymeeyah 404","Ibn Taymeeyah 403",471.51,"✅ OK","62715","62717"
"961",28,"Ibn Taymeeyah 403","Ibn Taymeeyah 402",288.64,"✅ OK","62717","62719"
"961",29,"Ibn Taymeeyah 402","Ibn Taymeeyah 401",295.34,"✅ OK","62719","62721"
"961",30,"Ibn Taymeeyah 401","Ibn Tulun 203",288.92,"✅ OK","62721","62723"
"961",31,"Ibn Tulun 203","Ibn Tulun 202",489.8,"✅ OK","62723","62725"
"961",32,"Ibn Tulun 202","Ibn Tulun 201",468.63,"✅ OK","62725","62726"
"961",33,"Ibn Tulun 201","Abdullatif Bin Mubarak 302",239.61,"✅ OK","62726","62729"
"961",34,"Abdullatif Bin Mubarak 302","Al Nabegha Al Jaadi 202",164.47,"✅ OK","62729","62731"
"961",35,"Al Nabegha Al Jaadi 202","Shagra 401",1026.59,"✅ OK","62731","62737"
"961",36,"Shagra 401","Dhafar 201",392.1,"✅ OK","62737","62736"
"961",37,"Dhafar 201","Dirab 314",533.91,"✅ OK","62736","62735"
"962",1,"Ad-Dar Al-Baida 601","Abdulqadir Al Jazairi 301",449.61,"✅ OK","62844","62845"
"962",2,"Abdulqadir Al Jazairi 301","Tima 101",333.13,"✅ OK","62845","62846"
"962",3,"Tima 101","Tima 102",377.02,"✅ OK","62846","62848"
"962",4,"Tima 102","Ibn-Hajar 302",338.99,"✅ OK","62848","62850"
"962",5,"Ibn-Hajar 302","Ibn-Hajar 303",374.22,"✅ OK","62850","62852"
"962",6,"Ibn-Hajar 303","Ibn-Hajar 304",389.81,"✅ OK","62852","62854"
"962",7,"Ibn-Hajar 304","Al-'Aziziyah 107",467.24,"✅ OK","62854","62856"
"962",8,"Al-'Aziziyah 107","Al-'Aziziyah 108",259.43,"✅ OK","62856","62857"
"962",9,"Al-'Aziziyah 108","Al-'Aziziyah 208",753.68,"✅ OK","62857","62858"
"962",10,"Al-'Aziziyah 208","Al Mena 301",334.93,"✅ OK","62858","62860"
"962",11,"Al Mena 301","Al Mena 302",328.76,"✅ OK","62860","62862"
"962",12,"Al Mena 302","Al Mena 303",479.36,"✅ OK","62862","62864"
"962",13,"Al Mena 303","Al Mena 304",358.74,"✅ OK","62864","62866"
"962",14,"Al Mena 304","Al-Yaqout 301",2563.93,"✅ OK","62866","62870"
"962",15,"Al-Yaqout 301","Al-Yaqout 302",223.02,"✅ OK","62870","62872"
"962",16,"Al-Yaqout 302","Al-Yaqout 303",338.01,"✅ OK","62872","62874"
"962",17,"Al-Yaqout 303","Al-Yaqout 304",496.68,"✅ OK","62874","62876"
"962",18,"Al-Yaqout 304","Al-Yaqout 305",894.33,"✅ OK","62876","62878"
"962",19,"Al-Yaqout 305","Al Kharj 118",824.31,"✅ OK","62878","62879"
"962",20,"Al Kharj 118","Al Kharj 120",1267.71,"✅ OK","62879","91712"
"962",21,"Al Kharj 120","Al Kharj",1438.62,"✅ OK","91712","41001"
"962",22,"Al Kharj","Taybah 602",2841,"✅ OK","41001","62881"
"962",23,"Taybah 602","Taybah 601",466.97,"✅ OK","62881","62882"
"962",24,"Taybah 601","Al-Yaqout 405",416.35,"✅ OK","62882","62877"
"962",25,"Al-Yaqout 405","Al-Yaqout 404",919.15,"✅ OK","62877","62875"
"962",26,"Al-Yaqout 404","Al-Yaqout 403",454.54,"✅ OK","62875","62873"
"962",27,"Al-Yaqout 403","Al-Yaqout 402",293.38,"✅ OK","62873","62871"
"962",28,"Al-Yaqout 402","Al Thumeiri 201",510.1,"✅ OK","62871","62869"
"962",29,"Al Thumeiri 201","Al Mena 404",532.22,"✅ OK","62869","62865"
"962",30,"Al Mena 404","Al Mena 403",344.54,"✅ OK","62865","62863"
"962",31,"Al Mena 403","Al Mena 402",370.91,"✅ OK","62863","62861"
"962",32,"Al Mena 402","Al Mena 401",284.54,"✅ OK","62861","62859"
"962",33,"Al Mena 401","Al-'Aziziyah 207",398.59,"✅ OK","62859","62855"
"962",34,"Al-'Aziziyah 207","Ibn-Hajar 404",543.67,"✅ OK","62855","62853"
"962",35,"Ibn-Hajar 404","Ibn-Hajar 403",380.02,"✅ OK","62853","62851"
"962",36,"Ibn-Hajar 403","Ibn-Hajar 402",309.4,"✅ OK","62851","62849"
"962",37,"Ibn-Hajar 402","Ibn-Hajar 401",346.15,"✅ OK","62849","62847"
"962",38,"Ibn-Hajar 401","Ad-Dar Al-Baida 601",658.57,"✅ OK","62847","62844"
"963",1,"Ali Ibn Abi Talib C","Al Kharj 109",5499.46,"✅ OK","42114","62800"
"963",2,"Al Kharj 109","Al Imam 201",328.63,"✅ OK","62800","62801"
"963",3,"Al Imam 201","Al Hadida 401",444.67,"✅ OK","62801","62803"
"963",4,"Al Hadida 401","Al-'Aziziyah 101",2126.53,"✅ OK","62803","62805"
"963",5,"Al-'Aziziyah 101","Al-'Aziziyah 102",416.35,"✅ OK","62805","62807"
"963",6,"Al-'Aziziyah 102","Al-'Aziziyah 103",408.68,"✅ OK","62807","62809"
"963",7,"Al-'Aziziyah 103","An-Nasar 406",387.31,"✅ OK","62809","62811"
"963",8,"An-Nasar 406","An-Nasar 405",402.32,"✅ OK","62811","62813"
"963",9,"An-Nasar 405","An-Nasar 404",470.26,"✅ OK","62813","62815"
"963",10,"An-Nasar 404","An-Nasar 403",265.38,"✅ OK","62815","62817"
"963",11,"An-Nasar 403","Al-Aziziyah 501",1212.42,"✅ OK","62817","62819"
"963",12,"Al-Aziziyah 501","Al-Aziziyah 502",649.64,"✅ OK","62819","62821"
"963",13,"Al-Aziziyah 502","Al-Aziziyah 503",476.3,"✅ OK","62821","62825"
"963",14,"Al-Aziziyah 503","Al-Aziziyah 504",312.81,"✅ OK","62825","62827"
"963",15,"Al-Aziziyah 504","Al-Aziziyah 505",309.61,"✅ OK","62827","62829"
"963",16,"Al-Aziziyah 505","Nahawand 301",409.31,"✅ OK","62829","62831"
"963",17,"Nahawand 301","Nahawand 302",385.33,"✅ OK","62831","62833"
"963",18,"Nahawand 302","Nahawand 303",225.53,"✅ OK","62833","62835"
"963",19,"Nahawand 303","Al Shati 203",536.31,"✅ OK","62835","62843"
"963",20,"Al Shati 203","Al Shati 202",260.35,"✅ OK","62843","62842"
"963",21,"Al Shati 202","Al Shati 201",385.3,"✅ OK","62842","62841"
"963",22,"Al Shati 201","Sufian Bin Owf 301",311.7,"✅ OK","62841","62840"
"963",23,"Sufian Bin Owf 301","Al-'Aziziyah 104",330.71,"✅ OK","62840","62839"
"963",24,"Al-'Aziziyah 104","Al-'Aziziyah 105",447.28,"✅ OK","62839","62838"
"963",25,"Al-'Aziziyah 105","Al-'Aziziyah 106",310.78,"✅ OK","62838","62837"
"963",26,"Al-'Aziziyah 106","Nahawand 404",320.69,"✅ OK","62837","62836"
"963",27,"Nahawand 404","Nahawand 403",397.89,"✅ OK","62836","62834"
"963",28,"Nahawand 403","Nahawand 402",280.39,"✅ OK","62834","62832"
"963",29,"Nahawand 402","Nahawand 401",365.5,"✅ OK","62832","62830"
"963",30,"Nahawand 401","Al-Aziziyah 605",427.76,"✅ OK","62830","62828"
"963",31,"Al-Aziziyah 605","Al-Aziziyah 604",277.53,"✅ OK","62828","62826"
"963",32,"Al-Aziziyah 604","Al-Aziziyah 603",428.68,"✅ OK","62826","62824"
"963",33,"Al-Aziziyah 603","Al-Aziziyah 602",404.53,"✅ OK","62824","62820"
"963",34,"Al-Aziziyah 602","Al-Aziziyah 601",646.97,"✅ OK","62820","62818"
"963",35,"Al-Aziziyah 601","An-Nasar 303",343.71,"✅ OK","62818","62816"
"963",36,"An-Nasar 303","An-Nasar 304",313.37,"✅ OK","62816","62814"
"963",37,"An-Nasar 304","An-Nasar 305",460.06,"✅ OK","62814","62812"
"963",38,"An-Nasar 305","An-Nasar 306",303.32,"✅ OK","62812","62810"
"963",39,"An-Nasar 306","Al-'Aziziyah 203",530.11,"✅ OK","62810","62808"
"963",40,"Al-'Aziziyah 203","Al-'Aziziyah 202",346.3,"✅ OK","62808","62806"
"963",41,"Al-'Aziziyah 202","Al-'Aziziyah 201",530.9,"✅ OK","62806","62804"
"963",42,"Al-'Aziziyah 201","Ali Ibn Abi Talib F",2750.74,"✅ OK","62804","42117"
"964",1,"Al Kharj B","Al-Iskan 505",636.2,"✅ OK","41141","63047"
"964",2,"Al-Iskan 505","Hassan Bin Al Nouman 206",352,"✅ OK","63047","63049"
"964",3,"Hassan Bin Al Nouman 206","Hassan Bin Al Nouman 205",275.01,"✅ OK","63049","63051"
"964",4,"Hassan Bin Al Nouman 205","Hassan Bin Al Nouman 204",393.97,"✅ OK","63051","63053"
"964",5,"Hassan Bin Al Nouman 204","Al-Iskan 504",405.06,"✅ OK","63053","63100"
"964",6,"Al-Iskan 504","Al-Iskan 503",363.02,"✅ OK","63100","63102"
"964",7,"Al-Iskan 503","Al-Abbas Al Ghanwai 404",359.44,"✅ OK","63102","63104"
"964",8,"Al-Abbas Al Ghanwai 404","Zuhair Bin Qays 402",371.51,"✅ OK","63104","63106"
"964",9,"Zuhair Bin Qays 402","Zuhair Bin Qays 401",349.73,"✅ OK","63106","63108"
"964",10,"Zuhair Bin Qays 401","Ibn-'Amir 303",252.46,"✅ OK","63108","63110"
"964",11,"Ibn-'Amir 303","Al-Abbas Al Ghanwai 403",312.94,"✅ OK","63110","63112"
"964",12,"Al-Abbas Al Ghanwai 403","Al-Abbas Al Ghanwai 402",363,"✅ OK","63112","63114"
